state,yr,qtr,index_nsa,index_sa,Warning
HI,2009,2,180.89,180.69,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2009,3,184.27,183.33,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2009,4,177.55,179.54,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2010,1,179.04,178.42,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2010,2,178.71,178.65,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2010,3,173.51,172.74,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2010,4,176.78,178.61,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2011,1,159.45,158.82,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2011,2,169.23,169.37,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2011,3,173.93,173.18,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2011,4,164.00,165.46,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2012,1,170.12,169.54,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2012,2,176.71,177.07,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2012,3,177.35,176.41,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2012,4,182.32,183.78,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2013,1,187.66,187.25,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2013,2,191.40,191.85,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2013,3,196.70,195.54,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2013,4,195.91,197.31,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2014,1,204.55,204.31,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2014,2,198.15,198.72,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2014,3,207.85,206.46,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2014,4,208.28,209.67,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2015,1,214.18,214.08,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2015,2,212.65,213.20,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2015,3,216.77,215.55,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2015,4,219.98,221.09,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2016,1,222.60,222.54,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2016,2,218.57,219.36,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2016,3,221.41,220.17,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2016,4,229.81,230.70,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2017,1,224.22,224.25,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2017,2,235.86,236.83,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2017,3,249.46,248.17,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2017,4,246.41,247.00,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2018,1,242.05,242.27,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2018,2,247.63,248.71,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2018,3,252.11,250.77,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2018,4,253.38,253.89,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2019,1,256.19,256.52,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2019,2,254.80,255.86,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2019,3,259.34,257.97,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2019,4,262.61,263.19,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2020,1,269.27,269.65,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2020,2,272.80,273.78,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2020,3,273.54,272.08,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2020,4,280.13,281.02,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2021,1,287.99,288.26,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2021,2,308.88,309.78,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2021,3,331.52,329.80,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2021,4,338.36,339.88,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2022,1,348.48,348.46,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2022,2,360.34,361.16,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2022,3,371.14,369.48,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2022,4,385.50,387.54,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2023,1,363.65,363.22,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2023,2,386.24,387.02,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2023,3,375.05,373.59,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2023,4,384.22,386.50,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2024,1,404.86,403.99,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2024,2,402.21,403.09,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2024,3,414.57,412.95,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
HI,2024,4,399.18,401.88,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
IA,1991,1,100.00,100.00,
IA,1991,2,101.30,100.54,
IA,1991,3,102.49,101.25,
IA,1991,4,103.04,102.52,
IA,1992,1,103.71,103.71,
IA,1992,2,106.63,105.84,
IA,1992,3,108.43,107.09,
IA,1992,4,108.77,108.23,
IA,1993,1,110.88,110.87,
IA,1993,2,112.94,112.13,
IA,1993,3,115.87,114.41,
IA,1993,4,118.10,117.56,
IA,1994,1,118.67,118.62,
IA,1994,2,120.64,119.77,
IA,1994,3,122.86,121.30,
IA,1994,4,122.80,122.29,
IA,1995,1,123.47,123.38,
IA,1995,2,126.02,125.09,
IA,1995,3,128.62,127.01,
IA,1995,4,128.85,128.34,
IA,1996,1,130.14,130.03,
IA,1996,2,131.97,130.91,
IA,1996,3,133.81,132.23,
IA,1996,4,133.45,132.94,
IA,1997,1,134.06,133.94,
IA,1997,2,136.23,135.04,
IA,1997,3,137.38,135.84,
IA,1997,4,137.90,137.40,
IA,1998,1,139.46,139.32,
IA,1998,2,142.34,141.00,
IA,1998,3,144.00,142.49,
IA,1998,4,146.38,145.82,
IA,1999,1,146.29,146.16,
IA,1999,2,150.19,148.73,
IA,1999,3,151.51,149.96,
IA,1999,4,152.40,151.78,
IA,2000,1,153.35,153.25,
IA,2000,2,156.22,154.68,
IA,2000,3,158.07,156.46,
IA,2000,4,157.58,156.91,
IA,2001,1,159.20,159.15,
IA,2001,2,161.88,160.30,
IA,2001,3,163.11,161.41,
IA,2001,4,163.85,163.12,
IA,2002,1,163.84,163.85,
IA,2002,2,167.23,165.58,
IA,2002,3,169.36,167.58,
IA,2002,4,170.27,169.49,
IA,2003,1,170.97,171.05,
IA,2003,2,173.84,172.08,
IA,2003,3,175.81,173.93,
IA,2003,4,175.90,175.12,
IA,2004,1,177.07,177.22,
IA,2004,2,181.49,179.63,
IA,2004,3,183.10,181.03,
IA,2004,4,184.80,184.06,
IA,2005,1,183.96,184.18,
IA,2005,2,190.11,188.15,
IA,2005,3,190.29,187.98,
IA,2005,4,190.79,190.10,
IA,2006,1,191.98,192.32,
IA,2006,2,195.85,193.86,
IA,2006,3,197.08,194.44,
IA,2006,4,195.54,194.88,
IA,2007,1,196.15,196.74,
IA,2007,2,199.32,197.26,
IA,2007,3,201.38,198.43,
IA,2007,4,197.73,197.07,
IA,2008,1,196.44,197.34,
IA,2008,2,197.88,195.77,
IA,2008,3,197.84,194.68,
IA,2008,4,195.81,195.24,
IA,2009,1,192.09,193.21,
IA,2009,2,195.01,192.81,
IA,2009,3,197.60,194.31,
IA,2009,4,194.69,194.14,
IA,2010,1,192.21,193.54,
IA,2010,2,197.08,194.74,
IA,2010,3,192.39,189.13,
IA,2010,4,193.28,192.77,
IA,2011,1,186.35,187.73,
IA,2011,2,192.22,189.84,
IA,2011,3,194.05,190.78,
IA,2011,4,192.00,191.52,
IA,2012,1,192.58,194.00,
IA,2012,2,195.88,193.42,
IA,2012,3,198.43,195.11,
IA,2012,4,197.18,196.72,
IA,2013,1,196.62,197.97,
IA,2013,2,203.25,200.77,
IA,2013,3,205.10,201.69,
IA,2013,4,204.06,203.58,
IA,2014,1,203.05,204.39,
IA,2014,2,207.51,205.02,
IA,2014,3,210.31,206.81,
IA,2014,4,208.92,208.43,
IA,2015,1,209.00,210.36,
IA,2015,2,214.70,212.11,
IA,2015,3,217.16,213.53,
IA,2015,4,217.97,217.52,
IA,2016,1,216.94,218.35,
IA,2016,2,223.41,220.65,
IA,2016,3,227.39,223.60,
IA,2016,4,225.24,224.87,
IA,2017,1,226.30,227.71,
IA,2017,2,232.20,229.28,
IA,2017,3,235.45,231.54,
IA,2017,4,234.45,234.16,
IA,2018,1,235.15,236.57,
IA,2018,2,243.85,240.69,
IA,2018,3,246.17,242.15,
IA,2018,4,244.43,244.18,
IA,2019,1,244.91,246.39,
IA,2019,2,249.78,246.40,
IA,2019,3,254.34,250.27,
IA,2019,4,252.22,252.07,
IA,2020,1,253.39,254.89,
IA,2020,2,261.02,257.34,
IA,2020,3,267.67,263.44,
IA,2020,4,272.80,272.76,
IA,2021,1,277.86,279.48,
IA,2021,2,292.30,287.98,
IA,2021,3,300.36,295.73,
IA,2021,4,303.30,303.36,
IA,2022,1,310.30,312.08,
IA,2022,2,329.20,324.14,
IA,2022,3,332.18,327.19,
IA,2022,4,329.88,330.02,
IA,2023,1,332.99,334.90,
IA,2023,2,344.82,339.30,
IA,2023,3,350.58,345.50,
IA,2023,4,350.08,350.23,
IA,2024,1,352.67,354.65,
IA,2024,2,364.89,358.97,
IA,2024,3,367.12,361.93,
IA,2024,4,368.73,368.87,
ID,1991,1,100.00,100.00,
ID,1991,2,101.64,100.95,
ID,1991,3,103.94,102.91,
ID,1991,4,106.39,105.57,
ID,1992,1,107.44,107.45,
ID,1992,2,110.12,109.37,
ID,1992,3,112.37,111.24,
ID,1992,4,115.06,114.20,
ID,1993,1,116.70,116.76,
ID,1993,2,119.43,118.57,
ID,1993,3,124.63,123.32,
ID,1993,4,125.38,124.49,
ID,1994,1,126.51,126.61,
ID,1994,2,130.71,129.75,
ID,1994,3,133.00,131.54,
ID,1994,4,133.09,132.22,
ID,1995,1,133.98,134.12,
ID,1995,2,135.78,134.72,
ID,1995,3,137.14,135.55,
ID,1995,4,137.62,136.87,
ID,1996,1,136.81,136.90,
ID,1996,2,138.40,137.26,
ID,1996,3,139.68,138.05,
ID,1996,4,139.88,139.27,
ID,1997,1,139.18,139.20,
ID,1997,2,140.91,139.66,
ID,1997,3,142.46,140.82,
ID,1997,4,141.56,141.09,
ID,1998,1,142.30,142.24,
ID,1998,2,144.44,143.05,
ID,1998,3,145.46,143.82,
ID,1998,4,144.69,144.35,
ID,1999,1,146.18,146.10,
ID,1999,2,149.02,147.46,
ID,1999,3,149.69,147.98,
ID,1999,4,149.81,149.62,
ID,2000,1,150.80,150.70,
ID,2000,2,152.49,150.82,
ID,2000,3,152.07,150.26,
ID,2000,4,153.89,153.78,
ID,2001,1,155.17,155.15,
ID,2001,2,158.69,156.95,
ID,2001,3,159.39,157.28,
ID,2001,4,158.23,158.23,
ID,2002,1,158.51,158.54,
ID,2002,2,162.42,160.72,
ID,2002,3,164.49,162.09,
ID,2002,4,163.96,164.00,
ID,2003,1,166.72,166.91,
ID,2003,2,169.46,167.67,
ID,2003,3,174.03,171.37,
ID,2003,4,173.47,173.52,
ID,2004,1,176.27,176.60,
ID,2004,2,184.84,182.77,
ID,2004,3,192.18,189.32,
ID,2004,4,192.72,192.70,
ID,2005,1,200.24,200.73,
ID,2005,2,209.07,206.51,
ID,2005,3,219.97,216.86,
ID,2005,4,228.39,228.41,
ID,2006,1,235.18,235.76,
ID,2006,2,248.76,245.44,
ID,2006,3,252.58,249.22,
ID,2006,4,257.18,257.16,
ID,2007,1,258.50,259.43,
ID,2007,2,266.23,262.29,
ID,2007,3,263.80,260.28,
ID,2007,4,259.25,259.22,
ID,2008,1,257.80,259.21,
ID,2008,2,253.27,249.35,
ID,2008,3,248.06,244.27,
ID,2008,4,235.06,235.12,
ID,2009,1,234.36,236.30,
ID,2009,2,234.92,231.23,
ID,2009,3,226.85,222.56,
ID,2009,4,216.61,216.95,
ID,2010,1,206.35,208.56,
ID,2010,2,207.16,204.01,
ID,2010,3,200.45,195.83,
ID,2010,4,188.25,188.86,
ID,2011,1,177.87,180.14,
ID,2011,2,180.27,177.54,
ID,2011,3,186.05,181.22,
ID,2011,4,182.03,182.88,
ID,2012,1,181.74,184.24,
ID,2012,2,198.02,195.01,
ID,2012,3,203.21,197.68,
ID,2012,4,200.08,201.22,
ID,2013,1,204.10,206.79,
ID,2013,2,213.29,210.04,
ID,2013,3,222.01,216.08,
ID,2013,4,214.95,216.29,
ID,2014,1,218.29,220.78,
ID,2014,2,225.93,222.49,
ID,2014,3,229.24,223.65,
ID,2014,4,225.45,226.67,
ID,2015,1,227.28,229.45,
ID,2015,2,241.81,238.07,
ID,2015,3,243.17,238.02,
ID,2015,4,247.90,248.87,
ID,2016,1,249.36,251.28,
ID,2016,2,258.23,254.22,
ID,2016,3,266.74,262.03,
ID,2016,4,264.99,265.56,
ID,2017,1,272.21,273.79,
ID,2017,2,284.21,279.88,
ID,2017,3,289.39,285.01,
ID,2017,4,296.62,296.97,
ID,2018,1,302.81,304.13,
ID,2018,2,320.34,315.36,
ID,2018,3,330.64,326.25,
ID,2018,4,333.44,333.85,
ID,2019,1,344.16,345.42,
ID,2019,2,358.26,352.15,
ID,2019,3,366.99,362.52,
ID,2019,4,376.66,377.63,
ID,2020,1,388.54,389.99,
ID,2020,2,400.04,392.15,
ID,2020,3,425.20,420.41,
ID,2020,4,453.17,455.23,
ID,2021,1,483.42,485.12,
ID,2021,2,539.89,528.15,
ID,2021,3,568.48,562.11,
ID,2021,4,578.33,582.17,
ID,2022,1,603.52,605.44,
ID,2022,2,640.95,626.17,
ID,2022,3,612.65,605.68,
ID,2022,4,593.01,597.97,
ID,2023,1,595.57,597.08,
ID,2023,2,617.61,603.07,
ID,2023,3,614.40,607.35,
ID,2023,4,603.92,609.53,
ID,2024,1,624.64,625.71,
ID,2024,2,627.51,612.98,
ID,2024,3,642.15,634.69,
ID,2024,4,643.12,649.30,
IL,1991,1,100.00,100.00,
IL,1991,2,100.87,100.40,
IL,1991,3,101.93,101.26,
IL,1991,4,102.60,102.28,
IL,1992,1,103.30,103.35,
IL,1992,2,104.82,104.30,
IL,1992,3,105.66,104.93,
IL,1992,4,106.92,106.60,
IL,1993,1,107.24,107.37,
IL,1993,2,109.00,108.39,
IL,1993,3,110.79,109.93,
IL,1993,4,110.96,110.72,
IL,1994,1,112.43,112.67,
IL,1994,2,114.58,113.83,
IL,1994,3,115.46,114.55,
IL,1994,4,115.64,115.41,
IL,1995,1,115.65,115.99,
IL,1995,2,118.11,117.25,
IL,1995,3,119.31,118.33,
IL,1995,4,119.13,118.93,
IL,1996,1,119.72,120.09,
IL,1996,2,121.88,120.96,
IL,1996,3,122.34,121.37,
IL,1996,4,122.44,122.18,
IL,1997,1,122.07,122.46,
IL,1997,2,124.02,123.15,
IL,1997,3,124.82,123.78,
IL,1997,4,124.61,124.36,
IL,1998,1,125.05,125.41,
IL,1998,2,126.89,126.08,
IL,1998,3,128.56,127.43,
IL,1998,4,129.57,129.31,
IL,1999,1,130.51,130.91,
IL,1999,2,133.38,132.56,
IL,1999,3,135.77,134.47,
IL,1999,4,136.50,136.32,
IL,2000,1,137.90,138.35,
IL,2000,2,141.52,140.60,
IL,2000,3,144.44,142.99,
IL,2000,4,145.36,145.22,
IL,2001,1,147.42,147.98,
IL,2001,2,151.53,150.45,
IL,2001,3,154.31,152.76,
IL,2001,4,155.03,154.88,
IL,2002,1,156.88,157.59,
IL,2002,2,161.42,160.17,
IL,2002,3,164.41,162.78,
IL,2002,4,166.04,165.83,
IL,2003,1,167.51,168.37,
IL,2003,2,172.84,171.42,
IL,2003,3,175.96,174.22,
IL,2003,4,178.02,177.77,
IL,2004,1,179.30,180.32,
IL,2004,2,184.82,183.23,
IL,2004,3,188.35,186.48,
IL,2004,4,189.18,188.93,
IL,2005,1,191.20,192.36,
IL,2005,2,197.46,195.67,
IL,2005,3,201.17,199.21,
IL,2005,4,202.83,202.49,
IL,2006,1,204.18,205.59,
IL,2006,2,209.68,207.68,
IL,2006,3,210.25,208.19,
IL,2006,4,208.68,208.17,
IL,2007,1,210.43,212.20,
IL,2007,2,211.48,209.50,
IL,2007,3,209.91,207.52,
IL,2007,4,206.16,205.58,
IL,2008,1,200.05,202.19,
IL,2008,2,199.90,198.00,
IL,2008,3,195.72,193.06,
IL,2008,4,189.43,188.93,
