cbsa,metro_name,yr,qtr,index_nsa,index_sa
45104,"Tacoma-Lakewood, WA  (MSAD)",2021,1,485.74,479.96
45104,"Tacoma-Lakewood, WA  (MSAD)",2021,2,508.77,494.05
45104,"Tacoma-Lakewood, WA  (MSAD)",2021,3,513.49,508.75
45104,"Tacoma-Lakewood, WA  (MSAD)",2021,4,520.53,526.20
45104,"Tacoma-Lakewood, WA  (MSAD)",2022,1,564.49,557.25
45104,"Tacoma-Lakewood, WA  (MSAD)",2022,2,579.49,562.31
45104,"Tacoma-Lakewood, WA  (MSAD)",2022,3,556.68,552.22
45104,"Tacoma-Lakewood, WA  (MSAD)",2022,4,536.99,542.68
45104,"Tacoma-Lakewood, WA  (MSAD)",2023,1,549.93,543.05
45104,"Tacoma-Lakewood, WA  (MSAD)",2023,2,566.52,549.37
45104,"Tacoma-Lakewood, WA  (MSAD)",2023,3,569.89,565.51
45104,"Tacoma-Lakewood, WA  (MSAD)",2023,4,563.36,569.00
45104,"Tacoma-Lakewood, WA  (MSAD)",2024,1,568.47,561.89
45104,"Tacoma-Lakewood, WA  (MSAD)",2024,2,595.67,577.59
45104,"Tacoma-Lakewood, WA  (MSAD)",2024,3,583.43,578.72
45104,"Tacoma-Lakewood, WA  (MSAD)",2024,4,587.51,593.00
45300,"Tampa-St. Petersburg-Clearwater, FL",1991,1,100.00,100.00
45300,"Tampa-St. Petersburg-Clearwater, FL",1991,2,100.52,100.17
45300,"Tampa-St. Petersburg-Clearwater, FL",1991,3,99.74,99.22
45300,"Tampa-St. Petersburg-Clearwater, FL",1991,4,101.00,100.30
45300,"Tampa-St. Petersburg-Clearwater, FL",1992,1,101.06,101.05
45300,"Tampa-St. Petersburg-Clearwater, FL",1992,2,100.91,100.59
45300,"Tampa-St. Petersburg-Clearwater, FL",1992,3,102.26,101.69
45300,"Tampa-St. Petersburg-Clearwater, FL",1992,4,102.49,101.81
45300,"Tampa-St. Petersburg-Clearwater, FL",1993,1,101.72,101.71
45300,"Tampa-St. Petersburg-Clearwater, FL",1993,2,102.78,102.49
45300,"Tampa-St. Petersburg-Clearwater, FL",1993,3,103.13,102.49
45300,"Tampa-St. Petersburg-Clearwater, FL",1993,4,104.27,103.63
45300,"Tampa-St. Petersburg-Clearwater, FL",1994,1,104.29,104.25
45300,"Tampa-St. Petersburg-Clearwater, FL",1994,2,105.01,104.73
45300,"Tampa-St. Petersburg-Clearwater, FL",1994,3,106.49,105.80
45300,"Tampa-St. Petersburg-Clearwater, FL",1994,4,106.53,105.93
45300,"Tampa-St. Petersburg-Clearwater, FL",1995,1,106.50,106.39
45300,"Tampa-St. Petersburg-Clearwater, FL",1995,2,107.41,107.17
45300,"Tampa-St. Petersburg-Clearwater, FL",1995,3,108.59,107.83
45300,"Tampa-St. Petersburg-Clearwater, FL",1995,4,108.96,108.45
45300,"Tampa-St. Petersburg-Clearwater, FL",1996,1,108.97,108.76
45300,"Tampa-St. Petersburg-Clearwater, FL",1996,2,109.82,109.60
45300,"Tampa-St. Petersburg-Clearwater, FL",1996,3,111.10,110.31
45300,"Tampa-St. Petersburg-Clearwater, FL",1996,4,111.21,110.78
45300,"Tampa-St. Petersburg-Clearwater, FL",1997,1,112.43,112.11
45300,"Tampa-St. Petersburg-Clearwater, FL",1997,2,112.72,112.53
45300,"Tampa-St. Petersburg-Clearwater, FL",1997,3,113.75,112.93
45300,"Tampa-St. Petersburg-Clearwater, FL",1997,4,115.53,115.14
45300,"Tampa-St. Petersburg-Clearwater, FL",1998,1,116.92,116.52
45300,"Tampa-St. Petersburg-Clearwater, FL",1998,2,117.88,117.65
45300,"Tampa-St. Petersburg-Clearwater, FL",1998,3,120.36,119.54
45300,"Tampa-St. Petersburg-Clearwater, FL",1998,4,121.49,121.10
45300,"Tampa-St. Petersburg-Clearwater, FL",1999,1,123.99,123.56
45300,"Tampa-St. Petersburg-Clearwater, FL",1999,2,125.99,125.71
45300,"Tampa-St. Petersburg-Clearwater, FL",1999,3,129.02,128.16
45300,"Tampa-St. Petersburg-Clearwater, FL",1999,4,131.14,130.73
45300,"Tampa-St. Petersburg-Clearwater, FL",2000,1,134.19,133.75
45300,"Tampa-St. Petersburg-Clearwater, FL",2000,2,137.16,136.82
45300,"Tampa-St. Petersburg-Clearwater, FL",2000,3,140.17,139.22
45300,"Tampa-St. Petersburg-Clearwater, FL",2000,4,143.93,143.45
45300,"Tampa-St. Petersburg-Clearwater, FL",2001,1,147.14,146.78
45300,"Tampa-St. Petersburg-Clearwater, FL",2001,2,151.09,150.63
45300,"Tampa-St. Petersburg-Clearwater, FL",2001,3,155.21,154.09
45300,"Tampa-St. Petersburg-Clearwater, FL",2001,4,158.38,157.90
45300,"Tampa-St. Petersburg-Clearwater, FL",2002,1,161.59,161.28
45300,"Tampa-St. Petersburg-Clearwater, FL",2002,2,166.09,165.60
45300,"Tampa-St. Petersburg-Clearwater, FL",2002,3,170.93,169.50
45300,"Tampa-St. Petersburg-Clearwater, FL",2002,4,175.44,174.98
45300,"Tampa-St. Petersburg-Clearwater, FL",2003,1,180.71,180.51
45300,"Tampa-St. Petersburg-Clearwater, FL",2003,2,184.68,184.10
45300,"Tampa-St. Petersburg-Clearwater, FL",2003,3,190.95,189.22
45300,"Tampa-St. Petersburg-Clearwater, FL",2003,4,195.32,194.82
45300,"Tampa-St. Petersburg-Clearwater, FL",2004,1,201.68,201.63
45300,"Tampa-St. Petersburg-Clearwater, FL",2004,2,213.19,212.45
45300,"Tampa-St. Petersburg-Clearwater, FL",2004,3,224.84,222.78
45300,"Tampa-St. Petersburg-Clearwater, FL",2004,4,233.36,232.60
45300,"Tampa-St. Petersburg-Clearwater, FL",2005,1,248.83,249.06
45300,"Tampa-St. Petersburg-Clearwater, FL",2005,2,264.19,263.19
45300,"Tampa-St. Petersburg-Clearwater, FL",2005,3,286.63,283.86
45300,"Tampa-St. Petersburg-Clearwater, FL",2005,4,297.34,296.42
45300,"Tampa-St. Petersburg-Clearwater, FL",2006,1,304.63,304.93
45300,"Tampa-St. Petersburg-Clearwater, FL",2006,2,311.02,310.04
45300,"Tampa-St. Petersburg-Clearwater, FL",2006,3,307.63,304.28
45300,"Tampa-St. Petersburg-Clearwater, FL",2006,4,306.19,305.54
45300,"Tampa-St. Petersburg-Clearwater, FL",2007,1,297.17,297.33
45300,"Tampa-St. Petersburg-Clearwater, FL",2007,2,295.33,294.66
45300,"Tampa-St. Petersburg-Clearwater, FL",2007,3,282.15,278.52
45300,"Tampa-St. Petersburg-Clearwater, FL",2007,4,272.84,272.76
45300,"Tampa-St. Petersburg-Clearwater, FL",2008,1,253.58,253.63
45300,"Tampa-St. Petersburg-Clearwater, FL",2008,2,234.82,234.38
45300,"Tampa-St. Petersburg-Clearwater, FL",2008,3,227.00,223.60
45300,"Tampa-St. Petersburg-Clearwater, FL",2008,4,206.35,206.68
45300,"Tampa-St. Petersburg-Clearwater, FL",2009,1,202.68,202.83
45300,"Tampa-St. Petersburg-Clearwater, FL",2009,2,195.28,194.85
45300,"Tampa-St. Petersburg-Clearwater, FL",2009,3,195.02,191.63
45300,"Tampa-St. Petersburg-Clearwater, FL",2009,4,188.76,189.47
45300,"Tampa-St. Petersburg-Clearwater, FL",2010,1,190.78,191.17
45300,"Tampa-St. Petersburg-Clearwater, FL",2010,2,187.17,186.46
45300,"Tampa-St. Petersburg-Clearwater, FL",2010,3,186.56,183.12
45300,"Tampa-St. Petersburg-Clearwater, FL",2010,4,175.53,176.33
45300,"Tampa-St. Petersburg-Clearwater, FL",2011,1,167.02,167.71
45300,"Tampa-St. Petersburg-Clearwater, FL",2011,2,170.86,169.81
45300,"Tampa-St. Petersburg-Clearwater, FL",2011,3,174.05,170.92
45300,"Tampa-St. Petersburg-Clearwater, FL",2011,4,171.98,172.69
45300,"Tampa-St. Petersburg-Clearwater, FL",2012,1,174.44,175.53
45300,"Tampa-St. Petersburg-Clearwater, FL",2012,2,182.64,181.05
45300,"Tampa-St. Petersburg-Clearwater, FL",2012,3,185.46,182.46
45300,"Tampa-St. Petersburg-Clearwater, FL",2012,4,186.88,187.43
45300,"Tampa-St. Petersburg-Clearwater, FL",2013,1,191.06,192.44
45300,"Tampa-St. Petersburg-Clearwater, FL",2013,2,202.36,200.31
45300,"Tampa-St. Petersburg-Clearwater, FL",2013,3,208.35,205.33
45300,"Tampa-St. Petersburg-Clearwater, FL",2013,4,209.83,210.32
45300,"Tampa-St. Petersburg-Clearwater, FL",2014,1,209.53,210.94
45300,"Tampa-St. Petersburg-Clearwater, FL",2014,2,216.07,213.75
45300,"Tampa-St. Petersburg-Clearwater, FL",2014,3,221.60,218.76
45300,"Tampa-St. Petersburg-Clearwater, FL",2014,4,223.09,223.61
45300,"Tampa-St. Petersburg-Clearwater, FL",2015,1,229.40,230.60
45300,"Tampa-St. Petersburg-Clearwater, FL",2015,2,235.41,232.85
45300,"Tampa-St. Petersburg-Clearwater, FL",2015,3,242.71,239.91
45300,"Tampa-St. Petersburg-Clearwater, FL",2015,4,245.42,246.14
45300,"Tampa-St. Petersburg-Clearwater, FL",2016,1,252.74,253.60
45300,"Tampa-St. Petersburg-Clearwater, FL",2016,2,262.15,259.29
45300,"Tampa-St. Petersburg-Clearwater, FL",2016,3,269.10,266.28
45300,"Tampa-St. Petersburg-Clearwater, FL",2016,4,274.71,275.72
45300,"Tampa-St. Petersburg-Clearwater, FL",2017,1,277.74,278.21
45300,"Tampa-St. Petersburg-Clearwater, FL",2017,2,291.54,288.31
45300,"Tampa-St. Petersburg-Clearwater, FL",2017,3,296.37,293.61
45300,"Tampa-St. Petersburg-Clearwater, FL",2017,4,297.80,298.96
45300,"Tampa-St. Petersburg-Clearwater, FL",2018,1,306.29,306.64
45300,"Tampa-St. Petersburg-Clearwater, FL",2018,2,317.27,313.57
45300,"Tampa-St. Petersburg-Clearwater, FL",2018,3,320.98,318.20
45300,"Tampa-St. Petersburg-Clearwater, FL",2018,4,321.85,323.15
45300,"Tampa-St. Petersburg-Clearwater, FL",2019,1,330.78,331.22
45300,"Tampa-St. Petersburg-Clearwater, FL",2019,2,338.94,334.74
45300,"Tampa-St. Petersburg-Clearwater, FL",2019,3,344.70,341.68
45300,"Tampa-St. Petersburg-Clearwater, FL",2019,4,349.33,350.84
45300,"Tampa-St. Petersburg-Clearwater, FL",2020,1,358.84,359.62
45300,"Tampa-St. Petersburg-Clearwater, FL",2020,2,370.00,365.25
45300,"Tampa-St. Petersburg-Clearwater, FL",2020,3,382.60,378.87
45300,"Tampa-St. Petersburg-Clearwater, FL",2020,4,397.83,399.68
45300,"Tampa-St. Petersburg-Clearwater, FL",2021,1,415.32,416.80
45300,"Tampa-St. Petersburg-Clearwater, FL",2021,2,450.76,444.75
45300,"Tampa-St. Petersburg-Clearwater, FL",2021,3,478.63,473.43
45300,"Tampa-St. Petersburg-Clearwater, FL",2021,4,501.76,503.92
45300,"Tampa-St. Petersburg-Clearwater, FL",2022,1,541.73,544.87
45300,"Tampa-St. Petersburg-Clearwater, FL",2022,2,580.66,572.58
45300,"Tampa-St. Petersburg-Clearwater, FL",2022,3,586.17,579.11
45300,"Tampa-St. Petersburg-Clearwater, FL",2022,4,572.83,575.15
45300,"Tampa-St. Petersburg-Clearwater, FL",2023,1,572.39,576.77
45300,"Tampa-St. Petersburg-Clearwater, FL",2023,2,595.28,586.69
45300,"Tampa-St. Petersburg-Clearwater, FL",2023,3,615.80,607.92
45300,"Tampa-St. Petersburg-Clearwater, FL",2023,4,618.56,620.84
45300,"Tampa-St. Petersburg-Clearwater, FL",2024,1,612.55,617.92
45300,"Tampa-St. Petersburg-Clearwater, FL",2024,2,634.26,625.16
45300,"Tampa-St. Petersburg-Clearwater, FL",2024,3,627.24,618.93
45300,"Tampa-St. Petersburg-Clearwater, FL",2024,4,616.01,617.98
46060,"Tucson, AZ",1991,1,100.00,100.00
46060,"Tucson, AZ",1991,2,100.46,100.63
46060,"Tucson, AZ",1991,3,99.79,100.57
46060,"Tucson, AZ",1991,4,101.87,101.93
46060,"Tucson, AZ",1992,1,103.86,103.90
46060,"Tucson, AZ",1992,2,102.68,102.86
46060,"Tucson, AZ",1992,3,103.94,104.68
46060,"Tucson, AZ",1992,4,106.77,106.88
46060,"Tucson, AZ",1993,1,108.32,108.41
46060,"Tucson, AZ",1993,2,110.07,110.24
46060,"Tucson, AZ",1993,3,111.79,112.43
46060,"Tucson, AZ",1993,4,114.60,114.86
46060,"Tucson, AZ",1994,1,117.95,118.10
46060,"Tucson, AZ",1994,2,121.25,121.41
46060,"Tucson, AZ",1994,3,123.60,124.16
46060,"Tucson, AZ",1994,4,125.40,125.83
46060,"Tucson, AZ",1995,1,126.86,127.04
46060,"Tucson, AZ",1995,2,128.03,128.16
46060,"Tucson, AZ",1995,3,128.70,129.19
46060,"Tucson, AZ",1995,4,129.68,130.24
46060,"Tucson, AZ",1996,1,131.37,131.53
46060,"Tucson, AZ",1996,2,132.26,132.37
46060,"Tucson, AZ",1996,3,132.97,133.51
46060,"Tucson, AZ",1996,4,132.39,132.93
46060,"Tucson, AZ",1997,1,132.96,133.13
46060,"Tucson, AZ",1997,2,133.71,133.82
46060,"Tucson, AZ",1997,3,133.71,134.30
46060,"Tucson, AZ",1997,4,134.99,135.45
46060,"Tucson, AZ",1998,1,136.69,136.93
46060,"Tucson, AZ",1998,2,137.42,137.58
46060,"Tucson, AZ",1998,3,137.71,138.28
46060,"Tucson, AZ",1998,4,140.07,140.39
46060,"Tucson, AZ",1999,1,141.73,142.18
46060,"Tucson, AZ",1999,2,144.03,144.23
46060,"Tucson, AZ",1999,3,146.40,146.87
46060,"Tucson, AZ",1999,4,146.55,146.73
46060,"Tucson, AZ",2000,1,149.90,150.68
46060,"Tucson, AZ",2000,2,150.96,151.19
46060,"Tucson, AZ",2000,3,152.21,152.55
46060,"Tucson, AZ",2000,4,154.32,154.31
46060,"Tucson, AZ",2001,1,156.68,157.83
46060,"Tucson, AZ",2001,2,161.23,161.49
46060,"Tucson, AZ",2001,3,163.87,164.08
46060,"Tucson, AZ",2001,4,167.05,166.84
46060,"Tucson, AZ",2002,1,166.45,167.99
46060,"Tucson, AZ",2002,2,170.26,170.57
46060,"Tucson, AZ",2002,3,173.98,173.98
46060,"Tucson, AZ",2002,4,178.14,177.90
46060,"Tucson, AZ",2003,1,179.80,181.77
46060,"Tucson, AZ",2003,2,184.77,184.94
46060,"Tucson, AZ",2003,3,190.71,190.47
46060,"Tucson, AZ",2003,4,196.08,196.04
46060,"Tucson, AZ",2004,1,199.44,202.03
46060,"Tucson, AZ",2004,2,207.57,207.14
46060,"Tucson, AZ",2004,3,216.76,216.34
46060,"Tucson, AZ",2004,4,226.75,227.25
46060,"Tucson, AZ",2005,1,236.78,240.29
46060,"Tucson, AZ",2005,2,262.19,260.71
46060,"Tucson, AZ",2005,3,272.98,272.10
46060,"Tucson, AZ",2005,4,284.95,286.51
46060,"Tucson, AZ",2006,1,291.66,296.41
46060,"Tucson, AZ",2006,2,304.69,302.12
46060,"Tucson, AZ",2006,3,300.82,299.37
46060,"Tucson, AZ",2006,4,298.38,300.65
46060,"Tucson, AZ",2007,1,298.58,303.91
46060,"Tucson, AZ",2007,2,302.54,300.05
46060,"Tucson, AZ",2007,3,298.81,296.22
46060,"Tucson, AZ",2007,4,280.22,282.53
46060,"Tucson, AZ",2008,1,267.58,273.15
46060,"Tucson, AZ",2008,2,265.92,264.04
46060,"Tucson, AZ",2008,3,251.26,248.17
46060,"Tucson, AZ",2008,4,241.79,243.44
46060,"Tucson, AZ",2009,1,229.34,234.93
46060,"Tucson, AZ",2009,2,230.66,229.62
46060,"Tucson, AZ",2009,3,230.75,226.83
46060,"Tucson, AZ",2009,4,219.61,221.01
46060,"Tucson, AZ",2010,1,207.82,213.49
46060,"Tucson, AZ",2010,2,206.79,205.99
46060,"Tucson, AZ",2010,3,204.30,200.45
46060,"Tucson, AZ",2010,4,189.35,190.51
46060,"Tucson, AZ",2011,1,173.81,178.65
46060,"Tucson, AZ",2011,2,179.14,178.52
46060,"Tucson, AZ",2011,3,176.20,172.95
46060,"Tucson, AZ",2011,4,172.34,173.26
46060,"Tucson, AZ",2012,1,174.24,179.05
46060,"Tucson, AZ",2012,2,188.47,187.64
46060,"Tucson, AZ",2012,3,196.58,193.57
46060,"Tucson, AZ",2012,4,198.33,199.05
46060,"Tucson, AZ",2013,1,196.90,202.10
46060,"Tucson, AZ",2013,2,203.10,202.07
46060,"Tucson, AZ",2013,3,210.12,207.64
46060,"Tucson, AZ",2013,4,212.50,212.95
46060,"Tucson, AZ",2014,1,208.37,213.69
46060,"Tucson, AZ",2014,2,215.22,213.66
46060,"Tucson, AZ",2014,3,225.05,223.26
46060,"Tucson, AZ",2014,4,210.88,211.33
46060,"Tucson, AZ",2015,1,213.41,218.45
46060,"Tucson, AZ",2015,2,222.77,220.58
46060,"Tucson, AZ",2015,3,223.43,222.62
46060,"Tucson, AZ",2015,4,225.07,225.71
46060,"Tucson, AZ",2016,1,224.00,228.64
46060,"Tucson, AZ",2016,2,234.72,231.93
46060,"Tucson, AZ",2016,3,236.87,237.03
46060,"Tucson, AZ",2016,4,242.56,243.41
46060,"Tucson, AZ",2017,1,243.69,247.79
46060,"Tucson, AZ",2017,2,257.85,254.79
46060,"Tucson, AZ",2017,3,255.41,256.30
46060,"Tucson, AZ",2017,4,257.38,258.33
46060,"Tucson, AZ",2018,1,260.16,263.68
46060,"Tucson, AZ",2018,2,268.07,265.34
46060,"Tucson, AZ",2018,3,268.57,269.59
46060,"Tucson, AZ",2018,4,277.98,279.07
46060,"Tucson, AZ",2019,1,283.73,287.28
46060,"Tucson, AZ",2019,2,287.83,285.28
46060,"Tucson, AZ",2019,3,295.43,295.82
46060,"Tucson, AZ",2019,4,300.43,302.32
46060,"Tucson, AZ",2020,1,300.79,304.51
46060,"Tucson, AZ",2020,2,317.31,314.53
46060,"Tucson, AZ",2020,3,327.78,327.02
46060,"Tucson, AZ",2020,4,337.56,341.27
46060,"Tucson, AZ",2021,1,353.01,357.11
46060,"Tucson, AZ",2021,2,381.27,377.64
46060,"Tucson, AZ",2021,3,399.74,397.61
46060,"Tucson, AZ",2021,4,408.36,414.86
46060,"Tucson, AZ",2022,1,436.26,440.73
46060,"Tucson, AZ",2022,2,455.63,451.06
46060,"Tucson, AZ",2022,3,458.58,455.45
46060,"Tucson, AZ",2022,4,446.66,454.67
46060,"Tucson, AZ",2023,1,457.22,461.84
46060,"Tucson, AZ",2023,2,472.47,467.64
46060,"Tucson, AZ",2023,3,476.06,472.85
46060,"Tucson, AZ",2023,4,492.11,500.28
46060,"Tucson, AZ",2024,1,470.87,476.32
46060,"Tucson, AZ",2024,2,501.65,496.48
46060,"Tucson, AZ",2024,3,501.88,498.63
46060,"Tucson, AZ",2024,4,488.84,496.05
46140,"Tulsa, OK",1991,1,100.00,100.00
46140,"Tulsa, OK",1991,2,100.22,100.17
46140,"Tulsa, OK",1991,3,99.76,99.63
46140,"Tulsa, OK",1991,4,101.11,100.91
46140,"Tulsa, OK",1992,1,101.50,101.52
46140,"Tulsa, OK",1992,2,100.06,100.05
46140,"Tulsa, OK",1992,3,102.54,102.33
46140,"Tulsa, OK",1992,4,103.46,103.25
46140,"Tulsa, OK",1993,1,104.92,104.99
46140,"Tulsa, OK",1993,2,107.66,107.71
46140,"Tulsa, OK",1993,3,108.12,107.76
46140,"Tulsa, OK",1993,4,109.68,109.48
46140,"Tulsa, OK",1994,1,110.76,110.95
46140,"Tulsa, OK",1994,2,111.77,111.80
46140,"Tulsa, OK",1994,3,113.37,112.88
46140,"Tulsa, OK",1994,4,113.11,112.94
46140,"Tulsa, OK",1995,1,113.19,113.48
46140,"Tulsa, OK",1995,2,113.83,113.81
46140,"Tulsa, OK",1995,3,116.51,115.93
46140,"Tulsa, OK",1995,4,116.79,116.66
46140,"Tulsa, OK",1996,1,116.40,116.76
46140,"Tulsa, OK",1996,2,118.34,118.22
46140,"Tulsa, OK",1996,3,120.04,119.46
46140,"Tulsa, OK",1996,4,120.68,120.59
46140,"Tulsa, OK",1997,1,121.07,121.50
46140,"Tulsa, OK",1997,2,122.63,122.37
46140,"Tulsa, OK",1997,3,123.91,123.37
46140,"Tulsa, OK",1997,4,124.94,124.86
46140,"Tulsa, OK",1998,1,127.23,127.79
46140,"Tulsa, OK",1998,2,130.07,129.56
46140,"Tulsa, OK",1998,3,130.15,129.71
46140,"Tulsa, OK",1998,4,133.44,133.37
46140,"Tulsa, OK",1999,1,134.67,135.38
46140,"Tulsa, OK",1999,2,137.57,136.79
46140,"Tulsa, OK",1999,3,139.76,139.40
46140,"Tulsa, OK",1999,4,141.58,141.47
46140,"Tulsa, OK",2000,1,142.70,143.64
46140,"Tulsa, OK",2000,2,146.32,145.26
46140,"Tulsa, OK",2000,3,146.93,146.61
46140,"Tulsa, OK",2000,4,148.38,148.21
46140,"Tulsa, OK",2001,1,148.02,149.20
46140,"Tulsa, OK",2001,2,153.16,151.85
46140,"Tulsa, OK",2001,3,152.38,152.12
46140,"Tulsa, OK",2001,4,153.33,153.07
46140,"Tulsa, OK",2002,1,153.73,155.14
46140,"Tulsa, OK",2002,2,157.54,156.02
46140,"Tulsa, OK",2002,3,158.44,158.22
46140,"Tulsa, OK",2002,4,158.69,158.46
46140,"Tulsa, OK",2003,1,155.22,156.63
46140,"Tulsa, OK",2003,2,160.13,158.54
46140,"Tulsa, OK",2003,3,159.06,158.82
46140,"Tulsa, OK",2003,4,160.88,160.80
46140,"Tulsa, OK",2004,1,160.14,161.47
46140,"Tulsa, OK",2004,2,164.33,162.75
46140,"Tulsa, OK",2004,3,161.85,161.41
46140,"Tulsa, OK",2004,4,164.62,164.85
46140,"Tulsa, OK",2005,1,165.00,166.26
46140,"Tulsa, OK",2005,2,168.77,167.19
46140,"Tulsa, OK",2005,3,169.39,168.49
46140,"Tulsa, OK",2005,4,171.13,171.95
46140,"Tulsa, OK",2006,1,173.57,174.88
46140,"Tulsa, OK",2006,2,176.77,174.94
46140,"Tulsa, OK",2006,3,177.85,176.44
46140,"Tulsa, OK",2006,4,177.48,179.03
46140,"Tulsa, OK",2007,1,183.65,184.98
46140,"Tulsa, OK",2007,2,182.35,180.39
46140,"Tulsa, OK",2007,3,188.39,186.28
46140,"Tulsa, OK",2007,4,184.87,187.10
46140,"Tulsa, OK",2008,1,184.01,185.46
46140,"Tulsa, OK",2008,2,188.24,186.06
46140,"Tulsa, OK",2008,3,186.98,184.64
46140,"Tulsa, OK",2008,4,177.02,179.22
46140,"Tulsa, OK",2009,1,182.44,184.10
46140,"Tulsa, OK",2009,2,192.38,190.18
46140,"Tulsa, OK",2009,3,188.80,186.33
46140,"Tulsa, OK",2009,4,183.93,185.96
46140,"Tulsa, OK",2010,1,185.52,187.50
46140,"Tulsa, OK",2010,2,184.78,182.65
46140,"Tulsa, OK",2010,3,188.10,185.87
46140,"Tulsa, OK",2010,4,184.39,185.93
46140,"Tulsa, OK",2011,1,168.41,170.28
46140,"Tulsa, OK",2011,2,181.07,179.20
46140,"Tulsa, OK",2011,3,180.71,178.68
46140,"Tulsa, OK",2011,4,184.12,185.33
46140,"Tulsa, OK",2012,1,180.50,182.58
46140,"Tulsa, OK",2012,2,183.37,181.44
46140,"Tulsa, OK",2012,3,186.44,184.58
46140,"Tulsa, OK",2012,4,187.75,188.82
46140,"Tulsa, OK",2013,1,187.20,189.38
46140,"Tulsa, OK",2013,2,191.86,189.70
46140,"Tulsa, OK",2013,3,191.61,189.78
46140,"Tulsa, OK",2013,4,185.78,187.04
46140,"Tulsa, OK",2014,1,187.06,189.21
46140,"Tulsa, OK",2014,2,193.16,190.59
46140,"Tulsa, OK",2014,3,195.32,193.65
46140,"Tulsa, OK",2014,4,195.72,197.36
46140,"Tulsa, OK",2015,1,201.46,203.54
46140,"Tulsa, OK",2015,2,210.01,207.10
46140,"Tulsa, OK",2015,3,207.36,205.64
46140,"Tulsa, OK",2015,4,202.23,204.12
46140,"Tulsa, OK",2016,1,201.73,203.56
46140,"Tulsa, OK",2016,2,211.15,208.34
46140,"Tulsa, OK",2016,3,210.81,209.19
46140,"Tulsa, OK",2016,4,209.91,211.73
46140,"Tulsa, OK",2017,1,212.45,214.10
46140,"Tulsa, OK",2017,2,218.80,216.33
46140,"Tulsa, OK",2017,3,218.69,217.10
46140,"Tulsa, OK",2017,4,223.07,224.68
46140,"Tulsa, OK",2018,1,217.98,219.30
46140,"Tulsa, OK",2018,2,228.26,226.38
46140,"Tulsa, OK",2018,3,232.72,230.96
46140,"Tulsa, OK",2018,4,231.94,233.39
46140,"Tulsa, OK",2019,1,232.54,233.55
46140,"Tulsa, OK",2019,2,234.41,233.05
46140,"Tulsa, OK",2019,3,241.46,239.69
46140,"Tulsa, OK",2019,4,241.90,243.15
46140,"Tulsa, OK",2020,1,247.56,248.42
46140,"Tulsa, OK",2020,2,254.12,252.96
46140,"Tulsa, OK",2020,3,260.52,258.67
46140,"Tulsa, OK",2020,4,266.41,267.60
46140,"Tulsa, OK",2021,1,278.79,279.86
46140,"Tulsa, OK",2021,2,286.69,285.16
46140,"Tulsa, OK",2021,3,303.08,301.32
46140,"Tulsa, OK",2021,4,311.04,312.07
46140,"Tulsa, OK",2022,1,326.07,327.67
46140,"Tulsa, OK",2022,2,339.76,337.51
46140,"Tulsa, OK",2022,3,343.45,341.83
46140,"Tulsa, OK",2022,4,349.64,350.54
46140,"Tulsa, OK",2023,1,348.97,351.07
46140,"Tulsa, OK",2023,2,360.90,357.95
46140,"Tulsa, OK",2023,3,363.86,362.66
46140,"Tulsa, OK",2023,4,362.75,363.31
46140,"Tulsa, OK",2024,1,363.59,366.05
46140,"Tulsa, OK",2024,2,381.05,377.69
46140,"Tulsa, OK",2024,3,371.54,370.51
46140,"Tulsa, OK",2024,4,382.06,382.43
46520,"Urban Honolulu, HI",1991,1,100.00,100.00
46520,"Urban Honolulu, HI",1991,2,98.45,97.52
46520,"Urban Honolulu, HI",1991,3,100.23,98.17
46520,"Urban Honolulu, HI",1991,4,99.32,98.73
46520,"Urban Honolulu, HI",1992,1,100.30,100.41
46520,"Urban Honolulu, HI",1992,2,97.11,96.06
46520,"Urban Honolulu, HI",1992,3,101.48,99.44
46520,"Urban Honolulu, HI",1992,4,100.72,100.15
46520,"Urban Honolulu, HI",1993,1,100.23,100.40
46520,"Urban Honolulu, HI",1993,2,103.19,101.89
46520,"Urban Honolulu, HI",1993,3,99.67,97.74
46520,"Urban Honolulu, HI",1993,4,101.74,101.31
46520,"Urban Honolulu, HI",1994,1,98.05,98.14
46520,"Urban Honolulu, HI",1994,2,103.70,102.24
46520,"Urban Honolulu, HI",1994,3,104.32,102.40
46520,"Urban Honolulu, HI",1994,4,98.96,98.70
46520,"Urban Honolulu, HI",1995,1,97.82,97.75
46520,"Urban Honolulu, HI",1995,2,97.14,95.68
46520,"Urban Honolulu, HI",1995,3,96.62,94.93
46520,"Urban Honolulu, HI",1995,4,96.61,96.53
46520,"Urban Honolulu, HI",1996,1,91.43,91.19
46520,"Urban Honolulu, HI",1996,2,93.22,91.74
46520,"Urban Honolulu, HI",1996,3,91.25,89.76
46520,"Urban Honolulu, HI",1996,4,86.27,86.29
46520,"Urban Honolulu, HI",1997,1,85.30,84.95
46520,"Urban Honolulu, HI",1997,2,85.21,83.85
46520,"Urban Honolulu, HI",1997,3,83.32,82.02
46520,"Urban Honolulu, HI",1997,4,83.29,83.37
46520,"Urban Honolulu, HI",1998,1,80.30,79.84
46520,"Urban Honolulu, HI",1998,2,86.73,85.40
46520,"Urban Honolulu, HI",1998,3,84.89,83.62
46520,"Urban Honolulu, HI",1998,4,81.54,81.60
46520,"Urban Honolulu, HI",1999,1,83.33,82.74
